generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
10,140.056666667,10.5633333333,18.5166666667,-12.1933333333,11.5533333333,33.5366666667,91.0766666667,28.69,41.1566666667,1.9,39.23,26.7166666667,88.26,-0.67,0.133333333333,-29.15,13.24,14.0733333333,102.42,-14.0033333333,11.3566666667,34.9666666667,4.95666666667,-14.0366666667,91.4833333333,6761.11049052,4855.95918618,8396.65858417,10563.6748718,4972.37507246,11040.3631996,6886.78005574,7953.36511706,10474.2529654,8105.42140468,3688.56565217,7741.32748049,2885.370301,6273.99441472,7368.8115942,8180.46237458,13418.3569231,6695.96115942,3590.83304348,10022.7792531,8394.63824972,7202.4671126,7315.88774805,6234.77791527,7752.35758082
11,149.723333333,8.46333333333,13.81,-13.1566666667,18.6966666667,29.9933333333,92.7333333333,33.97,42.29,-0.79,40.2366666667,24.2766666667,82.05,3.76,2.38333333333,-37.0766666667,17.9866666667,14.22,109.68,-25.47,6.89,41.2333333333,10.8933333333,-24.1266666667,94.1766666667,6368.2609922,4840.07557414,7679.80658863,7807.41684504,4932.36587514,10715.2708584,6333.10590858,7517.51414716,10741.5376923,8613.00257525,3691.14447046,8428.77604236,2959.73327759,7487.52749164,6977.69537347,6841.79677815,13332.5884504,6368.71397993,3769.27518395,9125.86197324,8012.03133779,6411.37681159,7001.49360089,5403.91701226,8175.13590858
12,144.09,16.32,21.0666666667,-18.8266666667,20.3066666667,31.2233333333,93.0,38.5766666667,43.2333333333,11.6866666667,34.94,30.2333333333,89.95,4.86,9.00333333333,-39.1533333333,9.46666666667,14.9633333333,110.68,-29.3066666667,9.17666666667,36.13,16.38,-13.8233333333,99.4166666667,6125.31294314,4954.31197324,6719.12597547,8306.67888517,5227.99928651,9844.8964437,5387.70568562,7468.03089186,10834.025641,8663.31955407,3841.11344482,7839.35005574,2745.49247492,6707.85993311,6105.03343367,6658.69212932,11344.8249721,5835.44012263,3527.99090301,8160.62136009,7896.64761427,6619.04324415,6232.22301003,5491.65095875,7627.98968785
13,150.153333333,16.8266666667,23.17,-12.2866666667,23.5033333333,19.04,95.2866666667,46.2733333333,53.89,1.40333333333,37.09,26.2533333333,88.3066666667,3.66,10.9166666667,-45.8733333333,12.47,19.66,111.863333333,-35.4533333333,2.51,23.2,24.04,-14.1,104.696666667,6068.94630992,4868.41801561,7134.26197324,7910.75366778,4671.60199554,10510.9147826,5613.40249721,7750.52035674,10801.1149498,7463.54580825,3766.32966555,8642.68477146,2771.17654404,5945.66327759,5595.88266444,6066.53908584,10932.3904013,5114.57966555,3524.76721293,7688.77039019,6724.39120401,6788.94314381,6007.9716388,4226.05016722,7114.66018952
14,147.673333333,26.0666666667,17.23,-11.9433333333,20.32,24.15,101.026666667,44.78,51.53,0.68,42.03,27.3066666667,89.7533333333,-0.483333333333,14.8266666667,-48.51,7.80333333333,18.16,107.313333333,-28.0966666667,-0.683333333333,15.9366666667,21.3833333333,-9.10333333333,108.963333333,5458.17386845,4732.12263099,6882.30478261,7376.30781494,4766.60628763,9096.14799331,6185.92570792,8346.16548495,10580.7047826,6905.33538462,3501.84859532,7937.2367447,2939.23661093,5654.78567447,5892.23072464,6419.50157191,9986.90768116,5219.34555184,3751.48677815,8344.54915273,5969.44119287,7388.77523969,5898.79236343,4469.33042363,5848.97858417
15,141.403333333,33.5366666667,18.45,-14.4033333333,18.8933333333,22.8433333333,110.73,41.1933333333,49.0933333333,-5.80333333333,42.78,31.4033333333,90.8966666667,-2.86333333333,13.25,-43.5633333333,6.44666666667,15.4,112.85,-37.73,-0.856666666667,8.40333333333,27.9766666667,-6.73333333333,100.613333333,5124.94380156,4360.20266444,6777.55936455,6491.30500557,5009.95513935,8573.45028986,6607.86331104,8052.18992196,10262.5531327,6244.03811594,3614.04508361,7243.29162765,2678.87557414,5831.95115942,6233.41220736,7584.06620959,10249.2446377,5163.46488294,3603.10451505,7666.44525084,5991.85564103,8351.98059086,6680.02286511,3756.74470457,6016.36503902
16,138.956666667,34.3566666667,13.0666666667,-13.4433333333,14.73,25.7666666667,115.49,46.3933333333,56.9633333333,-0.863333333333,44.94,30.0933333333,90.39,1.11666666667,13.1433333333,-45.7666666667,0.61,19.2233333333,114.953333333,-27.76,-6.58,6.10666666667,28.9466666667,3.69,92.6466666667,5561.48641026,4543.7151728,6234.19620959,6924.08039019,4888.779699,7705.71794872,5972.99989967,7622.28624303,8733.90166109,6126.92774805,3777.46795987,8334.55313266,3051.61662207,5039.62848384,6102.56467113,7148.56744705,11201.4226421,5734.01350056,3683.93092531,8196.91879599,5882.04374582,8276.30296544,7471.04731327,4413.84672241,7070.18243032
17,145.16,35.6633333333,14.06,-5.62,18.38,32.83,114.553333333,44.28,56.5666666667,1.24666666667,44.9966666667,32.56,92.69,1.32666666667,12.75,-51.61,16.92,28.1133333333,122.196666667,-32.8933333333,-3.6,0.433333333333,34.5733333333,5.31,94.44,5443.45926421,4406.62540691,6605.84923077,6156.10929766,4871.89525084,7521.47267559,6005.79982163,8027.66715719,7990.49386845,6614.39380156,4049.74246377,7345.78568562,3051.36511706,5609.91968785,6294.89046823,7263.82397993,13100.5822074,5105.88008919,3705.03477146,8357.49360089,5866.76923077,8936.94202899,7056.50630992,4001.8667893,6989.89270903
18,141.766666667,35.8966666667,12.8566666667,-12.12,11.9533333333,31.6833333333,120.213333333,39.8,52.2,1.34666666667,46.2266666667,32.8666666667,99.97,1.05333333333,16.0733333333,-51.9766666667,27.48,24.4966666667,126.353333333,-45.0533333333,1.61666666667,1.49666666667,35.7066666667,1.63333333333,93.35,5510.66109253,4493.10299889,6863.43423634,6469.16280936,4838.72691193,6666.53818283,5392.20182832,8008.46822742,7244.1270903,6254.67540691,3810.79794872,7354.91192865,3215.94892977,5985.84998885,6541.02470457,6522.51784838,12826.7721739,4790.40467113,3506.17574136,7884.97373467,5198.30406912,8252.69229654,7216.81667781,3620.15273133,8247.31187291
19,154.776666667,40.6166666667,6.24333333333,-16.4466666667,7.32333333333,31.8933333333,118.826666667,45.47,50.4,-4.05,48.3266666667,38.4366666667,98.06,-1.26,12.8733333333,-56.49,35.4433333333,30.4166666667,134.05,-47.5066666667,-1.57333333333,5.29333333333,37.3266666667,-1.46666666667,86.6666666667,4167.61885173,4618.39102564,6396.17136009,5790.51554069,4176.35998885,6241.03875139,5702.53841695,7759.94892977,6772.76923077,5409.80685619,3921.4380825,6429.1364437,3090.45792642,6658.79505017,6738.18457079,5755.06010033,14543.9198551,4714.19704571,3240.68979933,7126.13039019,5066.32570792,8279.08423634,6898.09360089,3563.69453735,7758.74470457
20,155.013333333,39.7133333333,12.1233333333,-14.7833333333,10.74,25.7,119.703333333,42.8233333333,50.2066666667,-1.3,48.17,44.7733333333,100.543333333,-2.85,10.9066666667,-53.5633333333,36.1133333333,33.13,135.023333333,-45.54,0.763333333333,1.24333333333,37.5633333333,-3.91333333333,87.67,4411.29079153,4559.46938685,6230.94460424,6222.3977146,4720.90207358,6621.49498328,5927.84146042,8089.23624303,6196.45881828,4212.32441472,3937.84725753,4788.92503902,2888.44962096,5618.71655518,6928.03139353,6324.28025641,15453.4185507,4831.49140468,3095.10647715,7871.1522408,4860.37523969,8287.55597547,7084.8086845,3568.90885173,7971.32551839
21,152.25,44.5433333333,11.8,-19.6466666667,14.94,30.9633333333,117.576666667,46.14,47.7833333333,-0.896666666667,46.7366666667,46.2,100.773333333,7.70666666667,12.0933333333,-55.3,43.1233333333,33.8466666667,134.983333333,-47.0066666667,-5.64666666667,5.17,37.27,-3.50333333333,87.67,3659.56605351,4148.96467113,6229.95317726,5831.86804905,5015.47464883,7005.67423634,6044.53925307,7779.56561873,6275.32748049,4094.78192865,3792.43544036,4524.74916388,2960.84477146,5162.84343367,6828.18523969,5969.54180602,15615.7606577,4773.42791527,3101.60172798,7792.23406912,4787.01186176,7916.07468227,6935.56899666,3623.82942029,7741.29876254
22,159.79,41.7766666667,5.56333333333,-19.17,9.69,26.8333333333,122.426666667,48.2566666667,38.9766666667,-2.69,51.3533333333,45.4933333333,99.0666666667,6.30666666667,6.54333333333,-56.0566666667,34.9133333333,31.0733333333,129.433333333,-50.6266666667,-0.48,5.98333333333,31.16,-4.6,93.4,3660.24672241,4315.12386845,6051.99263099,6128.22183946,5105.68618729,6352.00557414,4955.74376812,7110.49911929,6140.53791527,3442.13434783,4510.40316611,4873.82269788,3040.63768116,4953.93239688,7210.60346711,6141.35798216,13871.5443032,4673.08490524,3182.47380156,7634.16784838,4456.92602007,7547.90273133,6311.57966555,3546.68896321,6942.37458194
23,165.25,37.5833333333,1.85666666667,-16.8033333333,9.94666666667,23.25,121.33,52.33,46.33,-0.6,47.8633333333,33.93,105.91,10.2033333333,16.31,-64.1033333333,48.8433333333,30.97,129.12,-51.1533333333,-4.99,1.56,22.55,-4.64666666667,94.5866666667,3868.66304348,4351.05992196,6801.76199554,6237.50968785,5027.71620959,6878.06103679,4488.67668896,6900.51615385,6678.13488294,3218.15384615,3611.34915273,4702.47334448,3017.69421405,4941.60734671,5349.14438127,5304.06620959,13384.9553066,4197.79508361,3288.72802676,6628.6586845,5514.07013378,8237.6251505,6515.90719064,3410.52356745,5644.27005574
24,165.796666667,37.4433333333,-3.63,-9.79,15.7,25.19,121.596666667,54.97,56.23,-4.13,44.1433333333,34.4366666667,106.193333333,12.5433333333,12.9333333333,-65.63,50.3266666667,33.08,132.773333333,-50.5433333333,-4.78,6.68333333333,10.27,-1.91,107.096666667,4104.02875139,3963.45162765,6668.29408027,5921.16979933,5424.2173913,6114.56913043,4166.67624303,7502.30344482,7348.31816054,3539.25060201,2931.70179487,4127.68493868,3396.20998885,4210.3693534,5654.21627648,5223.59842809,13283.5384169,4134.86983278,2993.16584169,6196.63022297,5300.93471572,8022.46460424,5895.2880602,3938.72431438,4944.17457079
25,166.67,39.31,-10.9866666667,1.7,14.8666666667,31.1233333333,126.74,36.3933333333,39.01,0.6,41.4,31.9766666667,106.503333333,9.83,6.29666666667,-71.0866666667,49.6866666667,29.7166666667,134.923333333,-53.7,1.24666666667,8.99666666667,7.64666666667,-0.446666666667,111.586666667,3847.53956522,4105.5390301,6606.68878484,6604.13712375,5278.52396878,5733.23891862,3978.09939799,7643.4367447,6649.48819398,2916.36789298,3029.55183946,4482.5512932,3772.94647715,3413.4526087,5789.47356745,5281.49079153,13003.3463099,4246.48467113,2998.66634337,5817.75585284,4863.50416945,8306.50500557,5333.92156076,3914.35500557,4168.20985507
26,164.236666667,41.2566666667,-11.5,3.99,14.5733333333,30.66,122.993333333,40.3266666667,42.7233333333,0.88,41.2533333333,27.6566666667,113.536666667,9.85,7.59666666667,-65.85,50.9666666667,35.7166666667,133.516666667,-50.7466666667,3.52,8.54333333333,14.45,2.85666666667,111.59,3490.49564103,4386.90714604,6741.19397993,7732.19722408,4429.06149387,6143.33551839,3902.81600892,7943.8193534,7323.7325641,3252.74140468,2788.73828317,3469.47704571,3664.463534,3328.22157191,5342.91704571,5661.36538462,14280.9554069,4398.20373467,2828.69871795,6880.83192865,4338.08989967,8594.63691193,5919.40551839,3676.54460424,4653.09889632
27,167.17,43.4366666667,-3.44333333333,2.26,11.3433333333,24.4133333333,126.556666667,40.8433333333,40.6466666667,5.41333333333,40.7866666667,27.0166666667,113.343333333,9.12,2.34,-75.0633333333,61.67,40.1166666667,133.086666667,-53.0233333333,4.83333333333,8.34666666667,9.52333333333,2.1,110.243333333,3485.81381271,4489.49095875,6696.48172798,8959.41712375,4230.02554069,6804.85199554,3874.02018952,7710.07236343,7000.30952062,3026.69814939,3187.87406912,3552.20373467,3992.21952062,3469.42367893,4944.25859532,5328.26687848,12257.940903,3531.07329989,2660.78845039,5936.89911929,4372.70791527,7921.57172798,6145.22018952,3444.07023411,5598.96734671
28,170.193333333,43.51,-6.34,4.7,10.5033333333,32.7433333333,128.686666667,34.7666666667,38.5666666667,7.44333333333,41.79,27.02,112.813333333,14.9966666667,3.28,-78.1566666667,69.9633333333,45.0366666667,133.723333333,-60.89,3.80666666667,9.18666666667,6.38666666667,4.11,110.64,3134.84544036,4677.37448161,6598.06461538,8242.58528428,3620.95985507,6706.29176143,4035.7677146,7571.72463768,6549.77814939,3617.20413601,3170.57448161,3844.9561204,4507.03527313,3588.58527313,4826.87117057,5022.94192865,12921.9083501,3245.5739019,2701.89309922,5315.68351171,4152.72503902,7751.36972129,6025.25467113,3521.92431438,5862.81311037
29,167.996666667,42.4166666667,-6.27333333333,5.64666666667,11.4133333333,35.74,126.733333333,35.1,44.8266666667,7.74333333333,38.17,24.9033333333,117.676666667,15.32,1.18333333333,-74.94,52.1066666667,45.42,130.673333333,-56.19,5.68333333333,2.65,8.99666666667,4.09333333333,111.92,3396.85952062,4791.53483835,6758.86818283,8203.07875139,3969.17306577,6021.22314381,3680.4303233,7778.33110368,6962.37119287,3932.94727982,2983.74692308,3895.88694537,4923.6777146,3617.60963211,4732.75222965,5705.48133779,12724.3564771,3343.91665552,2572.2742029,6199.20458194,4410.81243032,7651.62625418,6431.82273133,3351.15513935,6369.51866221
30,163.03,49.74,-10.0933333333,-3.44666666667,9.94333333333,39.5266666667,131.913333333,33.0366666667,43.38,6.49333333333,34.6266666667,21.43,118.443333333,16.1966666667,5.38,-79.3866666667,73.9766666667,52.3166666667,133.646666667,-62.23,3.63666666667,-0.496666666667,6.65333333333,4.20333333333,110.32,2852.91214047,4264.97565217,6040.64677815,8495.69279822,3959.27102564,5606.02269788,3494.58109253,7913.36654404,6672.85177258,3657.61534002,2977.86015608,3899.04190635,4513.79276477,3694.11169454,4142.0290301,4577.6225641,12756.3640022,2519.08667781,2606.96503902,5088.67936455,4695.41604236,7802.55851728,6957.62523969,3375.56721293,7083.23505017
31,167.09,42.8166666667,-11.6533333333,-1.19333333333,11.5566666667,33.46,131.313333333,31.0733333333,44.64,3.39666666667,28.7466666667,27.56,119.263333333,10.79,3.08,-85.2933333333,81.0033333333,56.1866666667,136.11,-59.54,5.93666666667,1.47,3.82,0.896666666667,112.983333333,3002.57046823,4468.15691193,6434.15366778,8312.45079153,3751.2242029,5666.20909699,3337.53360089,7856.26885173,6761.62916388,3759.12306577,3124.29681159,4309.43117057,4489.35182832,3713.54438127,4090.11397993,3935.63942029,13139.4347715,2387.12891862,2546.52632107,5475.98167224,4760.6280825,7288.14959866,6566.65645485,3102.26018952,7055.26727982
32,168.436666667,44.97,-9.67,1.75666666667,8.89,37.0833333333,131.25,36.33,48.2966666667,3.55333333333,30.17,25.5066666667,111.92,14.3466666667,-4.86333333333,-81.6633333333,89.78,53.9766666667,137.153333333,-62.1766666667,9.02333333333,1.73,14.1666666667,1.94,110.396666667,2930.82206243,4620.1964214,6331.59307692,8040.23824972,3655.52297659,5071.64186176,3213.81354515,7869.55294314,6824.53042363,4145.13092531,3292.05461538,3298.93975474,4498.12735786,3099.00985507,3732.01136009,3908.63209588,13091.2959197,2527.22687848,2558.48477146,5010.79477146,2989.21350056,6972.69943144,6236.62095875,3087.12013378,6517.92574136
33,173.886666667,40.79,-8.05,6.2,7.17333333333,39.1433333333,130.976666667,39.7933333333,53.1933333333,4.14,28.7766666667,23.0433333333,117.446666667,17.51,0.326666666667,-82.0,98.06,55.22,142.17,-63.25,10.74,-3.08666666667,20.13,1.26,108.046666667,2845.16437012,4579.23668896,6908.02090301,8621.05016722,3307.10697882,4950.15664437,3261.08641026,7653.57587514,6893.76182832,4307.16428094,2815.77269788,3135.69376812,4601.83326644,3122.93301003,3163.21734671,3557.090301,12982.4579264,2403.89792642,2299.41916388,4487.36538462,2404.67464883,7320.71487179,6644.66866221,2841.43719064,7036.8406243
34,173.393333333,40.0933333333,-17.49,0.806666666667,4.94666666667,43.8766666667,130.816666667,35.8266666667,57.5266666667,7.73666666667,28.41,29.1066666667,112.66,21.8733333333,0.333333333333,-85.42,101.403333333,57.7033333333,142.21,-68.1333333333,13.23,0.29,20.3633333333,3.62333333333,109.24,2665.14243032,4571.56316611,6791.56846154,8707.01266444,3011.76972129,5214.78406912,3638.91276477,7573.46818283,6866.13641026,4527.04413601,2972.28953177,4131.88824972,4877.30876254,2786.55915273,3071.19955407,3503.27451505,12478.9036678,2135.13243032,2193.43735786,4142.12931996,2184.74625418,7937.49755853,6549.57657748,2677.64694537,6769.25993311
35,173.44,40.3233333333,-14.03,2.76333333333,6.02333333333,43.3333333333,131.926666667,36.5433333333,56.0233333333,3.77,27.0566666667,29.8666666667,113.64,16.0033333333,-3.02666666667,-82.4866666667,96.5466666667,56.77,145.323333333,-62.7866666667,14.9533333333,7.22333333333,15.0,5.53,111.096666667,2876.27397993,4428.29978818,6711.32685619,8572.02072464,3412.042932,4653.58751394,3384.37587514,8318.23557414,6884.99945373,3436.06397993,3157.15731327,4122.79821628,4947.64923077,2852.1906243,2956.9825641,3941.74898551,13064.6968116,2318.34491639,1973.85162765,4470.77707915,2520.72022297,7923.54527313,6038.30769231,2860.63789298,6436.71637681
36,174.48,38.0833333333,-18.0033333333,-3.24,5.43,40.2566666667,131.92,45.4266666667,60.0466666667,5.36666666667,31.1666666667,30.5466666667,104.786666667,16.27,-5.53333333333,-80.2766666667,90.18,56.5,148.236666667,-55.2433333333,14.5933333333,7.98333333333,10.3266666667,5.26666666667,117.056666667,2755.9561204,4334.57162765,6504.94647715,8406.02916388,3300.93488294,4930.88707915,3425.80628763,7950.55982163,7255.01453735,3329.70457079,3064.24637681,4024.99112598,5608.00784838,2659.44190635,2720.73132664,4089.75263099,14473.5594649,2809.16722408,1655.22473802,5161.7700223,2644.08824972,7793.40774805,5789.75915273,2865.82162765,5744.28105909
37,175.383333333,31.48,-16.93,4.99333333333,11.7566666667,40.5033333333,133.843333333,44.5333333333,60.86,6.01333333333,31.0333333333,32.4933333333,103.93,16.5266666667,-7.44,-78.01,88.56,55.3933333333,146.746666667,-53.2833333333,15.4,2.21333333333,13.7866666667,3.26,118.106666667,3071.21376812,4446.7922408,7057.08204013,8318.58189521,3178.71316611,4798.22406912,3573.87169454,8038.12931996,7284.54889632,3075.27072464,3018.38015608,4093.95647715,5400.50010033,2971.30028986,2978.90943144,4444.16377926,13839.3843478,2785.03540691,1620.2767447,5248.0164437,2482.44147157,7694.91754738,6346.12824972,2823.30341137,6702.91166109
38,171.693333333,38.65,-7.47333333333,-0.583333333333,13.8166666667,34.8866666667,135.406666667,42.0166666667,58.0633333333,0.82,27.6266666667,27.7933333333,105.653333333,19.6533333333,-9.78333333333,-85.0666666667,81.92,59.42,149.196666667,-50.1433333333,19.5633333333,6.17666666667,6.39,2.72,126.963333333,3161.06283166,4429.5326087,6336.77855072,8224.35758082,3406.24386845,4325.19112598,3076.75045708,8223.48132664,7233.75851728,2844.47585284,3252.75647715,3719.47554069,5527.14363434,3029.63861761,2612.0900223,3788.56410256,14729.5253512,2701.66916388,1446.47289855,4969.17336678,2453.77858417,7878.11918618,5580.74705686,2881.3193311,5716.48360089
39,169.99,36.5,-9.36666666667,-10.1666666667,18.3566666667,31.4366666667,133.08,47.7933333333,65.7966666667,1.48333333333,19.1866666667,29.2166666667,110.093333333,18.2866666667,-10.8933333333,-88.8733333333,97.89,59.7633333333,152.33,-57.3033333333,15.6033333333,4.68666666667,9.12666666667,-0.413333333333,127.293333333,2861.76913043,3791.71571906,5954.61426979,8313.93199554,3207.90915273,4706.81537347,2985.47183946,8171.99727982,7642.30299889,3364.12346711,3107.9315942,3569.1067447,5239.87754738,3510.2586845,2763.59393534,2866.37855072,14431.2821739,2603.55918618,1357.44591973,4093.48962096,2901.7919621,7523.57373467,5196.28490524,2989.36035674,4708.26818283
